run_id,melee_kills,magic_kills,melee_hits,magic_hits,damage_taken,damage_dealt,deaths,time_alive,weapon,spell,boots,armor,enemy_hp_mult,enemy_dmg_mult,enemy_speed_mult,spawn_count,heal_on_kill_base
bot_reckless_03233,5,1,30,9,191.546,378.0,1,15.983,Rapier,Ice Needle,Leather Boots,Blood Harness,2.107,1.791,1.275,5,8
bot_tank_03230,6,1,25,9,172.83,440.0,1,16.25,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_melee_aggressive_03236,5,0,25,5,150.988,295.0,1,14.683,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.666,1.416,1.113,4,8
bot_reckless_03234,5,0,21,3,146.566,324.0,1,9.367,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_tank_03231,7,0,26,9,179.156,409.0,1,15.55,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_melee_aggressive_03237,6,1,32,12,195.579,449.0,1,18.667,Hatchet,Ice Needle,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_hybrid_03221,3,6,27,40,192.037,658.0,1,40.567,Rapier,Ember Bolt,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_reckless_03235,5,0,20,5,140.217,330.0,1,12.083,Hatchet,Ember Bolt,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_magic_sniper_03218,4,4,13,43,140.879,609.0,1,48.117,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_tank_03232,4,1,26,5,136.665,304.0,1,11.183,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_03238,5,0,22,4,141.877,297.0,1,16.683,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_03236,7,0,29,6,201.812,458.0,1,13.65,Hatchet,Ice Needle,Leather Boots,Blood Harness,1.519,1.291,1.113,3,8
bot_hybrid_03222,6,2,29,16,172.644,513.0,1,17.833,Rusty Blade,Hex Spike,Voidstep Treads,Blood Harness,2.356,2.003,1.33,5,8
bot_tank_03233,5,0,23,1,142.371,285.0,1,9.683,Hatchet,Ice Needle,Leather Boots,Blood Harness,1.74,1.479,1.113,4,8
bot_melee_aggressive_03239,6,1,32,9,205.495,493.0,1,14.95,Rapier,Ember Bolt,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_reckless_03237,6,0,23,10,184.652,406.0,1,15.65,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_magic_sniper_03219,2,5,10,46,145.447,576.0,1,46.317,Hatchet,Hex Spike,Voidstep Treads,Blood Harness,2.278,1.936,1.302,5,8
bot_melee_aggressive_03240,5,0,27,5,148.861,313.0,1,13.4,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_reckless_03238,5,0,20,1,140.317,270.0,1,7.067,Hatchet,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_hybrid_03223,2,6,19,43,191.258,616.0,1,33.65,Hatchet,Ice Needle,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_tank_03235,7,1,39,7,216.323,514.0,1,19.967,Rapier,Ice Needle,Voidstep Treads,Blood Harness,2.356,2.003,1.33,5,8
bot_melee_aggressive_03241,6,1,35,5,203.723,554.0,1,15.283,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.989,1.691,1.302,4,8
bot_reckless_03239,6,0,23,6,156.177,406.0,1,12.717,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,1.463,1.244,1.09,3,8
bot_tank_03236,5,0,25,7,154.212,331.0,1,15.75,Rusty Blade,Ice Needle,Sprint Greaves,Blood Harness,1.534,1.304,1.09,3,8
bot_hybrid_03224,6,1,24,28,160.749,488.0,1,22.267,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_melee_aggressive_03242,6,0,29,4,164.05,387.0,1,14.1,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_03240,6,1,26,9,185.944,439.0,1,15.217,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,2.182,1.855,1.302,5,8
bot_tank_03237,4,1,24,6,159.48,348.0,1,14.7,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_03243,5,0,29,8,139.473,331.0,1,14.567,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_magic_sniper_03221,0,3,7,28,111.008,287.0,1,24.15,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,1.482,1.26,1.045,4,8
bot_reckless_03241,5,0,30,11,169.164,398.0,1,14.767,Rapier,Ember Bolt,Leather Boots,Blood Harness,1.534,1.304,1.09,3,8
bot_tank_03238,6,0,20,6,148.285,360.0,1,14.45,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,1.463,1.244,1.09,3,8
bot_hybrid_03225,2,8,21,35,176.27,731.0,1,34.05,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,2.257,1.918,1.33,5,8
bot_melee_aggressive_03244,5,0,23,3,175.466,332.0,1,8.95,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,1.666,1.416,1.113,4,8
bot_reckless_03242,5,0,26,7,153.889,342.0,1,10.533,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.534,1.304,1.09,3,8
bot_tank_03239,6,1,25,8,162.651,462.0,1,17.967,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_03243,6,0,25,11,149.661,429.0,1,14.417,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,1.593,1.354,1.113,3,8
bot_hybrid_03226,2,3,15,27,124.235,467.0,1,28.733,Rapier,Ice Needle,Voidstep Treads,Cloth Wrap,1.666,1.416,1.113,4,8
bot_tank_03240,3,2,18,5,141.958,322.0,1,9.7,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_03222,2,5,11,42,140.703,602.0,1,57.833,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_reckless_03244,5,1,24,8,156.362,406.0,1,14.133,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_03241,5,2,36,11,185.352,436.0,1,15.683,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_hybrid_03227,3,5,20,31,168.763,574.0,1,33.983,Hatchet,Hex Spike,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_03223,1,3,7,24,121.381,255.0,1,25.267,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.286,1.093,1.045,3,8
bot_tank_03242,6,1,27,7,157.728,434.0,1,16.133,Hatchet,Ice Needle,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_tank_03243,5,0,22,6,144.156,356.0,1,13.583,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_03228,6,3,29,34,166.846,673.0,1,31.967,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,2.157,1.833,1.33,4,8
bot_tank_03244,6,0,25,7,148.757,373.0,1,12.883,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_magic_sniper_03224,3,6,19,42,155.141,665.0,1,57.967,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_03229,6,4,34,30,202.449,726.0,1,34.517,Rapier,Hex Spike,Leather Boots,Blood Harness,2.157,1.833,1.33,4,8
bot_hybrid_03230,4,3,11,23,151.621,476.0,1,25.783,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_03225,3,4,13,46,138.162,500.0,1,49.167,Hatchet,Ice Needle,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_hybrid_03231,4,5,24,44,212.186,682.0,1,34.65,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,2.434,2.069,1.357,5,8
bot_magic_sniper_03226,1,7,13,38,135.813,529.0,1,47.2,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_03232,6,1,19,23,164.913,495.0,1,19.517,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_magic_sniper_03227,1,7,15,39,168.314,621.0,1,48.85,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_hybrid_03233,4,5,24,40,177.46,598.0,1,49.2,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,2.434,2.069,1.357,5,8
bot_hybrid_03234,4,3,20,26,169.549,489.0,1,21.867,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_03228,3,4,12,34,145.014,552.0,1,50.1,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_03235,7,1,22,20,172.216,544.0,1,38.5,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_magic_sniper_03229,4,3,13,43,139.236,526.0,1,28.933,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_hybrid_03236,1,5,20,22,163.038,508.0,1,27.883,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.666,1.416,1.113,4,8
bot_magic_sniper_03230,3,4,12,39,150.205,424.0,1,39.9,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_hybrid_03237,4,4,17,36,160.268,598.0,1,30.183,Hatchet,Ember Bolt,Leather Boots,Blood Harness,2.157,1.833,1.33,4,8
bot_magic_sniper_03231,3,4,11,39,156.321,457.0,1,48.35,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_hybrid_03238,4,3,18,20,161.098,499.0,1,26.383,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,2.182,1.855,1.302,5,8
bot_hybrid_03239,5,1,21,23,146.503,461.0,1,21.333,Rusty Blade,Ember Bolt,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_magic_sniper_03232,1,4,9,40,117.372,446.0,1,36.65,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.74,1.479,1.113,4,8
bot_hybrid_03240,3,4,18,27,172.363,564.0,1,25.517,Hatchet,Hex Spike,Leather Boots,Blood Harness,2.278,1.936,1.302,5,8
bot_magic_sniper_03233,1,7,10,32,160.845,588.0,1,42.6,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_hybrid_03241,3,5,18,46,153.755,566.0,1,33.683,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,2.257,1.918,1.33,5,8
bot_magic_sniper_03234,2,7,12,47,135.343,604.0,1,57.85,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_03242,3,4,23,36,173.352,567.0,1,29.417,Rapier,Ember Bolt,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_03235,1,6,12,31,146.348,506.0,1,31.533,Rapier,Ice Needle,Voidstep Treads,Cloth Wrap,2.182,1.855,1.302,5,8
bot_hybrid_03243,8,2,28,38,187.175,762.0,1,38.067,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,2.257,1.918,1.33,5,8
bot_hybrid_03244,2,5,18,40,157.244,602.0,1,32.733,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,2.278,1.936,1.302,5,8
bot_magic_sniper_03236,3,5,13,39,148.172,569.0,1,50.217,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,2.086,1.773,1.302,4,8
bot_magic_sniper_03237,2,5,11,31,130.457,485.0,1,51.767,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,2.086,1.773,1.302,4,8
bot_magic_sniper_03238,4,4,18,36,191.417,548.0,1,66.867,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,2.257,1.918,1.33,5,8
bot_magic_sniper_03239,4,4,16,39,188.172,506.0,1,48.667,Rapier,Ember Bolt,Leather Boots,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_03240,4,3,16,40,171.173,496.0,1,59.167,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_03241,4,1,14,31,159.229,452.0,1,51.167,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.74,1.479,1.113,4,8
bot_magic_sniper_03242,4,4,19,36,192.234,577.0,1,45.25,Rapier,Ice Needle,Leather Boots,Blood Harness,2.356,2.003,1.33,5,8
bot_magic_sniper_03243,4,4,15,47,146.703,585.0,1,63.383,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.989,1.691,1.302,4,8
bot_magic_sniper_03244,1,4,7,37,110.724,448.0,1,34.633,Hatchet,Hex Spike,Leather Boots,Chain Shirt,1.666,1.416,1.113,4,8
bot_melee_aggressive_03245,4,0,22,3,128.909,240.0,1,8.467,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.352,1.149,1.045,3,8
bot_melee_aggressive_03246,3,2,18,4,144.696,298.0,1,14.183,Rapier,Hex Spike,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_melee_aggressive_03247,5,0,25,5,145.208,355.0,1,11.767,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_03248,3,1,21,5,131.25,294.0,1,10.0,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,1.352,1.149,1.045,3,8
bot_hybrid_03246,2,5,23,25,147.976,509.0,1,23.483,Rapier,Ice Needle,Voidstep Treads,Cloth Wrap,2.086,1.773,1.302,4,8
bot_melee_aggressive_03249,6,2,30,9,224.87,534.0,1,16.867,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.157,1.833,1.33,4,8
bot_tank_03244,6,0,36,5,146.015,374.0,1,14.333,Rapier,Ember Bolt,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_reckless_03245,4,1,26,6,135.281,318.0,1,13.433,Rapier,Hex Spike,Leather Boots,Chain Shirt,1.519,1.291,1.113,3,8
bot_magic_sniper_03243,4,4,20,38,185.418,510.0,1,76.417,Rapier,Ember Bolt,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_hybrid_03247,1,4,18,32,150.055,498.0,1,33.217,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,1.74,1.479,1.113,4,8
bot_melee_aggressive_03250,5,0,27,7,148.352,369.0,1,11.55,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_tank_03245,5,2,33,7,187.964,425.0,1,16.067,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_reckless_03246,3,0,20,3,124.591,250.0,1,9.517,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,1.407,1.196,1.067,3,8
bot_tank_03246,5,0,30,5,137.561,310.0,1,11.883,Rapier,Ice Needle,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_melee_aggressive_03251,7,1,28,13,216.088,522.0,1,15.5,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,2.257,1.918,1.33,5,8
bot_hybrid_03248,6,4,24,37,203.038,730.0,1,43.65,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_03247,4,1,29,5,144.963,306.0,1,11.4,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_melee_aggressive_03252,5,1,30,8,146.971,346.0,1,13.083,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_03244,3,4,11,49,127.624,513.0,1,45.233,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
bot_tank_03248,4,1,25,5,144.201,323.0,1,11.233,Rapier,Ice Needle,Voidstep Treads,Blood Harness,1.593,1.354,1.113,3,8
bot_reckless_03248,3,1,17,6,142.843,288.0,1,9.383,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,1.605,1.364,1.09,4,8
bot_hybrid_03249,4,3,15,28,152.355,443.0,1,23.917,Rapier,Ember Bolt,Sprint Greaves,Cloth Wrap,2.182,1.855,1.302,5,8
bot_melee_aggressive_03253,5,2,29,8,178.674,427.0,1,14.317,Rapier,Hex Spike,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_reckless_03249,4,0,24,2,129.265,251.0,1,8.217,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.605,1.364,1.09,4,8
bot_melee_aggressive_03254,5,0,26,6,147.186,312.0,1,7.517,Rapier,Ice Needle,Sprint Greaves,Chain Shirt,1.74,1.479,1.113,4,8
bot_magic_sniper_03245,3,4,13,32,140.057,471.0,1,42.283,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_hybrid_03250,4,3,12,23,155.338,490.0,1,22.717,Hatchet,Hex Spike,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_reckless_03250,5,0,19,4,154.636,318.0,1,10.683,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_melee_aggressive_03255,5,1,33,6,184.704,411.0,1,14.867,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,1.392,1.184,1.09,3,8
bot_tank_03250,5,1,29,5,148.308,386.0,1,14.6,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_reckless_03251,6,0,32,9,146.473,372.0,1,16.083,Rapier,Ice Needle,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_03251,3,1,24,4,131.616,272.0,1,11.483,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,1.544,1.312,1.067,4,8
bot_melee_aggressive_03256,3,3,27,9,153.815,405.0,1,15.617,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_hybrid_03251,4,2,15,42,143.133,528.0,1,34.667,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,1.666,1.416,1.113,4,8
bot_magic_sniper_03246,2,6,17,52,177.229,569.0,1,39.517,Rapier,Ice Needle,Leather Boots,Blood Harness,1.989,1.691,1.302,4,8
bot_reckless_03252,6,0,34,7,149.976,384.0,1,12.367,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_tank_03252,3,2,23,6,154.714,325.0,1,11.083,Rapier,Ember Bolt,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_melee_aggressive_03257,6,0,26,8,152.501,366.0,1,16.467,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_reckless_03253,5,0,21,5,143.326,319.0,1,8.983,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_tank_03253,4,1,28,5,169.196,338.0,1,15.617,Rusty Blade,Ember Bolt,Voidstep Treads,Cloth Wrap,1.534,1.304,1.09,3,8
bot_hybrid_03252,6,2,18,21,168.153,537.0,1,22.483,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_melee_aggressive_03258,5,2,28,8,200.939,454.0,1,17.767,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_magic_sniper_03247,3,4,18,31,146.059,458.0,1,22.433,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_03254,5,0,19,4,157.157,312.0,1,10.633,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_tank_03254,7,0,38,7,204.583,450.0,1,16.35,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_melee_aggressive_03259,4,2,26,6,184.489,424.0,1,13.933,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_reckless_03255,3,1,17,2,136.702,266.0,1,8.917,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_03253,4,4,26,31,179.924,564.0,1,26.283,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,2.157,1.833,1.33,4,8
bot_melee_aggressive_03260,5,1,31,7,150.955,402.0,1,12.5,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_03256,7,0,34,7,208.13,438.0,1,14.033,Rusty Blade,Ember Bolt,Leather Boots,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_03255,5,0,30,10,140.527,364.0,1,13.117,Rapier,Ice Needle,Sprint Greaves,Chain Shirt,1.666,1.416,1.113,4,8
bot_melee_aggressive_03261,3,2,25,5,142.107,330.0,1,11.733,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.519,1.291,1.113,3,8
bot_hybrid_03254,3,4,14,32,162.907,504.0,1,28.117,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_03257,2,1,20,5,131.227,238.0,1,7.95,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.482,1.26,1.045,4,8
bot_tank_03256,3,0,23,3,130.442,257.0,1,9.45,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,1.482,1.26,1.045,4,8
bot_melee_aggressive_03262,6,0,25,6,149.064,358.0,1,12.967,Rapier,Ice Needle,Leather Boots,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_03258,4,0,17,10,133.364,287.0,1,11.483,Rusty Blade,Ember Bolt,Voidstep Treads,Cloth Wrap,1.417,1.204,1.045,3,8
bot_tank_03257,4,1,25,5,140.535,313.0,1,12.667,Rapier,Ember Bolt,Leather Boots,Chain Shirt,1.666,1.416,1.113,4,8
bot_magic_sniper_03249,3,4,10,43,153.01,494.0,1,33.0,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_hybrid_03255,5,3,28,38,189.351,580.0,1,34.383,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,2.257,1.918,1.33,5,8
bot_melee_aggressive_03263,4,2,32,4,150.97,363.0,1,17.917,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.463,1.244,1.09,3,8
bot_tank_03258,5,1,34,6,176.965,366.0,1,14.067,Rapier,Ember Bolt,Sprint Greaves,Cloth Wrap,1.519,1.291,1.113,3,8
bot_reckless_03260,5,0,27,7,140.283,367.0,1,9.533,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_melee_aggressive_03264,7,0,34,10,201.606,468.0,1,17.433,Rapier,Hex Spike,Sprint Greaves,Blood Harness,1.593,1.354,1.113,3,8
bot_tank_03259,6,0,32,4,148.886,384.0,1,12.317,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_hybrid_03256,6,2,24,26,159.653,567.0,1,27.733,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_reckless_03261,4,1,27,8,160.15,312.0,1,12.05,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_magic_sniper_03250,2,5,11,45,147.546,479.0,1,54.217,Rapier,Ice Needle,Voidstep Treads,Blood Harness,2.278,1.936,1.302,5,8
bot_tank_03260,5,0,36,5,169.083,392.0,1,9.983,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_03262,5,0,27,7,137.016,311.0,1,7.933,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_tank_03261,4,0,24,1,157.171,278.0,1,10.7,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.676,1.424,1.09,4,8
bot_melee_aggressive_03266,6,1,30,12,193.991,474.0,1,16.883,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_hybrid_03257,5,2,21,29,161.406,584.0,1,23.95,Hatchet,Ember Bolt,Voidstep Treads,Chain Shirt,2.107,1.791,1.275,5,8
bot_reckless_03263,3,2,18,6,135.582,324.0,1,8.667,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_magic_sniper_03251,4,4,15,31,144.566,644.0,1,37.45,Hatchet,Hex Spike,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_tank_03262,7,0,34,7,171.229,457.0,1,14.733,Rapier,Ice Needle,Leather Boots,Chain Shirt,1.666,1.416,1.113,4,8
bot_melee_aggressive_03267,5,0,31,4,168.64,331.0,1,19.9,Rapier,Ice Needle,Sprint Greaves,Blood Harness,1.392,1.184,1.09,3,8
bot_reckless_03264,5,0,30,2,145.078,310.0,1,12.117,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_hybrid_03258,3,2,19,26,138.813,478.0,1,21.9,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_melee_aggressive_03268,3,2,22,5,142.127,378.0,1,8.45,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,1.463,1.244,1.09,3,8
bot_reckless_03265,8,0,32,11,227.794,523.0,1,16.283,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_melee_aggressive_03269,4,1,21,6,145.45,291.0,1,9.567,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_tank_03264,6,0,20,8,154.779,337.0,1,11.9,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_magic_sniper_03252,4,3,18,35,155.324,516.0,1,55.167,Rapier,Ember Bolt,Sprint Greaves,Cloth Wrap,2.014,1.712,1.275,4,8
bot_hybrid_03259,3,5,22,32,168.532,582.0,1,34.417,Rapier,Hex Spike,Sprint Greaves,Blood Harness,2.257,1.918,1.33,5,8
bot_reckless_03266,5,1,29,6,163.106,403.0,1,16.083,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,1.463,1.244,1.09,3,8
bot_melee_aggressive_03270,4,2,31,7,143.55,349.0,1,16.15,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_tank_03265,6,0,25,8,165.332,414.0,1,18.467,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,1.392,1.184,1.09,3,8
bot_reckless_03267,4,0,23,4,145.5,293.0,1,11.183,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,1.352,1.149,1.045,3,8
bot_magic_sniper_03253,0,7,7,38,135.554,444.0,1,27.333,Hatchet,Hex Spike,Voidstep Treads,Cloth Wrap,1.989,1.691,1.302,4,8
